Station Description:,Malin Head Weather Station
2016.495902,13.232
2016.498634,13.316
2016.501366,13.437
2016.504098,13.563
2016.506831,13.569
2016.509563,13.618
2016.512295,13.641
2016.515027,13.76
2016.51776,13.91
2016.520492,14.057
2016.523224,14.118
2016.525956,14.123
2016.528689,14.146
2016.531421,14.232
2016.534153,14.351
2016.536885,14.34
2016.539617,14.256
2016.54235,14.381
2016.545082,14.709
2016.547814,14.972
2016.550546,14.855
2016.553279,14.869
2016.556011,14.945
2016.558743,14.967
2016.561475,14.991
2016.564208,14.996
2016.56694,15.068
2016.569672,15.112
2016.572404,15.194
2016.575137,15.224
2016.577869,15.158
2016.580601,15.142
2016.583333,15.238
2016.586066,15.216
2016.588798,15.191
2016.59153,15.352
2016.594262,15.287
2016.596995,15.185
2016.599727,15.176
2016.602459,15.292
2016.605191,15.228
2016.607923,15.1
2016.610656,15.149
2016.613388,15.22
2016.61612,15.262
2016.618852,15.258
2016.621585,15.412
2016.624317,15.704
2016.627049,15.522
2016.629781,15.461
2016.632514,15.472
2016.635246,15.324
2016.637978,15.292
2016.64071,15.386
2016.643443,15.381
2016.646175,15.449
2016.648907,15.495
2016.651639,15.363
2016.654372,15.426
2016.657104,15.558
2016.659836,15.436
2016.662568,15.56
2016.665301,15.592
2016.668033,15.515
2016.670765,15.602
2016.673497,15.6
2016.67623,15.644
2016.678962,15.675
2016.681694,15.789
2016.684426,15.819
2016.687158,15.705
2016.689891,15.445
2016.692623,15.354
2016.695355,15.26
2016.698087,15.495
2016.70082,15.593
2016.703552,15.55
2016.706284,15.534
2016.709016,15.437
2016.711749,15.333
2016.714481,15.244
2016.717213,15.229
2016.719945,15.232
2016.722678,14.959
2016.72541,14.83
2016.728142,14.688
2016.730874,14.817
2016.733607,14.651
2016.736339,14.586
2016.739071,14.602
2016.741803,14.69
2016.744536,14.467
2016.747268,14.256
2016.75,14.349
2016.752732,14.337
2016.755464,14.193
2016.758197,14.166
2016.760929,14.084
2016.763661,13.891
2016.766393,13.841
2016.769126,14.011
2016.771858,14.025
2016.77459,13.824
2016.777322,13.568
2016.780055,13.631
2016.782787,13.541
2016.785519,13.391
2016.788251,13.284
2016.790984,13.275
2016.793716,13.371
2016.796448,13.283
2016.79918,13.201
2016.801913,13.181
2016.804645,13.145
2016.807377,13.148
2016.810109,12.838
2016.812842,12.729
2016.815574,12.894
2016.818306,12.913
2016.821038,12.996
2016.82377,12.939
2016.826503,12.965
2016.829235,12.871
2016.831967,12.821
2016.834699,12.591
2016.837432,12.525
2016.840164,12.508
2016.842896,12.2
2016.845628,11.862
2016.848361,11.687
2016.851093,11.782
2016.853825,11.832
2016.856557,11.73
2016.85929,11.698
2016.862022,11.448
2016.864754,11.574
2016.867486,11.463
2016.870219,11.653
2016.872951,11.682
2016.875683,11.481
2016.878415,11.034
2016.881148,10.758
2016.88388,10.804
2016.886612,10.711
2016.889344,10.294
2016.892077,10.263
2016.894809,10.522
2016.897541,10.587
2016.900273,10.484
2016.903005,10.555
2016.905738,10.581
2016.90847,10.391
2016.911202,10.34
2016.913934,10.441
2016.916667,10.582
2016.919399,10.452
2016.922131,10.274
2016.924863,10.103
2016.927596,10.091
2016.930328,10.22
2016.93306,10.549
2016.935792,10.339
2016.938525,10.273
2016.941257,10.098
2016.943989,10.047
2016.946721,9.992
2016.949454,10.047
2016.952186,10.097
2016.954918,9.861
2016.95765,9.971
2016.960383,9.834
2016.963115,9.836
2016.965847,9.776
2016.968579,9.57
2016.971311,9.45
2016.974044,9.259
2016.976776,9.152
2016.979508,9.102
2016.98224,9.348
2016.984973,9.167
2016.987705,9.068
2016.990437,8.901
2016.993169,9.168
2016.995902,9.503
2016.998634,9.453
2017.00137,9.092
2017.00411,9.108
2017.006849,9.304
2017.009589,9.28
2017.012329,9.092
2017.015068,9.233
2017.017808,9.327
2017.020548,9.373
2017.023288,9.198
2017.026027,9.146
2017.028767,8.908
2017.031507,8.667
2017.034247,8.481
2017.036986,8.785
2017.039726,9.074
2017.042466,9.11
2017.045205,9.102
2017.047945,8.992
2017.050685,8.792
2017.053425,8.527
2017.056164,8.476
2017.058904,8.379
2017.061644,8.365
2017.064384,8.565
2017.067123,8.565
2017.069863,7.99
2017.072603,7.79
2017.075342,8.038
2017.078082,8.106
2017.080822,8.277
2017.083562,8.499
2017.086301,8.357
2017.089041,8.509
2017.091781,8.424
2017.094521,8.151
2017.09726,7.963
2017.1,7.694
2017.10274,7.862
2017.105479,7.912
2017.108219,7.484
2017.110959,7.519
2017.113699,7.407
2017.116438,7.197
2017.119178,7.499
2017.121918,7.775
2017.124658,8.184
2017.127397,8.264
2017.130137,8.267
2017.132877,8.237
2017.135616,8.147
2017.138356,8.104
2017.141096,7.898
2017.143836,7.808
2017.146575,7.671
2017.149315,7.612
2017.152055,7.83
2017.154795,7.713
2017.157534,7.698
2017.160274,7.804
2017.163014,7.918
2017.165753,7.924
2017.168493,7.761
2017.171233,7.759
2017.173973,8.007
2017.176712,7.937
2017.179452,7.763
2017.182192,7.914
2017.184932,7.992
2017.187671,8.145
2017.190411,8.232
2017.193151,8.236
2017.19589,8.338
2017.19863,8.448
2017.20137,8.435
2017.20411,8.402
2017.206849,8.333
2017.209589,8.482
2017.212329,8.576
2017.215068,8.464
2017.217808,8.174
2017.220548,8.16
2017.223288,8.029
2017.226027,8.261
2017.228767,8.417
2017.231507,8.493
2017.234247,8.628
2017.236986,8.665
2017.239726,8.704
2017.242466,8.858
2017.245205,8.922
2017.247945,8.928
2017.250685,8.983
2017.253425,9.058
2017.256164,9.044
2017.258904,9.12
2017.261644,9.212
2017.264384,9.208
2017.267123,9.32
2017.269863,9.315
2017.272603,9.33
2017.275342,9.403
2017.278082,9.457
2017.280822,9.457
2017.283562,9.382
2017.286301,9.325
2017.289041,9.442
2017.291781,9.594
2017.294521,9.555
2017.29726,9.598
2017.3,9.691
2017.30274,9.705
2017.305479,9.796
2017.308219,9.801
2017.310959,9.666
2017.313699,9.473
2017.316438,9.45
2017.319178,9.615
2017.321918,9.658
2017.324658,9.783
2017.327397,9.93
2017.330137,10.165
2017.332877,10.339
2017.335616,10.358
2017.338356,10.539
2017.341096,10.51
2017.343836,10.412
2017.346575,10.343
2017.349315,10.543
2017.352055,10.522
2017.354795,10.456
2017.357534,10.574
2017.360274,10.552
2017.363014,10.422
2017.365753,10.514
2017.368493,10.681
2017.371233,10.834
2017.373973,10.889
2017.376712,11.056
2017.379452,11.149
2017.382192,11.303
2017.384932,11.484
2017.387671,11.674
2017.390411,11.8
2017.393151,11.991
2017.39589,12.346
2017.39863,12.669
2017.40137,12.467
2017.40411,12.44
2017.406849,12.432
2017.409589,12.41
2017.412329,12.695
2017.415068,12.615
2017.417808,12.71
2017.420548,12.782
2017.423288,12.762
2017.426027,12.862
2017.428767,12.867
2017.431507,12.924
2017.434247,13.013
2017.436986,13.079
2017.439726,13.252
2017.442466,13.234
2017.445205,13.364
2017.447945,13.484
2017.450685,13.562
2017.453425,13.59
2017.456164,13.613
2017.458904,13.82
2017.461644,13.889
2017.464384,13.912
2017.467123,14.067
2017.469863,14.006
2017.472603,13.949
2017.475342,14.008
2017.478082,13.981
2017.480822,14.021
2017.483562,14.094
2017.486301,14.116
2017.489041,14.25
2017.491781,13.907
2017.494521,13.607
2017.49726,13.585
2017.5,13.693
2017.50274,13.827
2017.505479,13.735
2017.508219,13.906
2017.510959,13.853
2017.513699,13.881
2017.516438,14.02
2017.519178,14.051
2017.521918,14.126
2017.524658,14.359
2017.527397,14.491
2017.530137,14.348
2017.532877,14.337
2017.535616,14.468
2017.538356,14.604
2017.541096,14.816
2017.543836,15.11
2017.546575,15.018
2017.549315,14.787
2017.552055,14.772
2017.554795,14.889
2017.557534,14.953
2017.560274,15.008
2017.563014,15.159
2017.565753,15.02
2017.568493,14.868
2017.571233,14.943
2017.573973,14.976
2017.576712,15.021
2017.579452,15.046
2017.582192,15.07
2017.584932,15.112
2017.587671,15.164
2017.590411,15.226
2017.593151,15.269
2017.59589,15.223
2017.59863,15.307
2017.60137,15.483
2017.60411,15.512
2017.606849,15.36
2017.609589,15.327
2017.612329,15.436
2017.615068,15.411
2017.617808,15.366
2017.620548,15.44
2017.623288,15.429
2017.626027,15.433
2017.628767,15.445
2017.631507,15.355
2017.634247,15.323
2017.636986,15.394
2017.639726,15.494
2017.642466,15.432
2017.645205,15.362
2017.647945,15.363
2017.650685,15.444
2017.653425,15.524
2017.656164,15.483
2017.658904,15.291
2017.661644,15.277
2017.664384,15.383
2017.667123,15.449
2017.669863,15.387
2017.672603,15.401
2017.675342,15.46
2017.678082,15.345
2017.680822,15.287
2017.683562,15.186
2017.686301,15.073
2017.689041,15.023
2017.691781,14.933
2017.694521,14.886
2017.69726,14.727
2017.7,14.635
2017.70274,14.534
2017.705479,14.458
2017.708219,14.209
2017.710959,14.246
2017.713699,14.372
2017.716438,14.388
2017.719178,14.429
2017.721918,14.329
2017.724658,14.227
2017.727397,14.215
2017.730137,14.278
2017.732877,14.393
2017.735616,14.337
2017.738356,14.2
2017.741096,14.132
2017.743836,13.843
2017.746575,13.74
2017.749315,13.726
2017.752055,13.728
2017.754795,13.543
2017.757534,13.545
2017.760274,13.494
2017.763014,13.351
2017.765753,13.508
2017.768493,13.586
2017.771233,13.596
2017.773973,13.465
2017.776712,13.428
2017.779452,13.214
2017.782192,13.456
2017.784932,13.394
2017.787671,13.431
2017.790411,13.15
2017.793151,13.219
2017.79589,13.041
2017.79863,13.123
2017.80137,13.048
2017.80411,12.995
2017.806849,12.869
2017.809589,12.827
2017.812329,12.744
2017.815068,12.663
2017.817808,12.732
2017.820548,12.659
2017.823288,12.729
2017.826027,12.59
2017.828767,12.308
2017.831507,12.534
2017.834247,12.625
2017.836986,12.445
2017.839726,12.279
2017.842466,12.159
2017.845205,12.084
2017.847945,11.961
2017.850685,11.961
2017.853425,11.803
2017.856164,11.772
2017.858904,11.583
2017.861644,11.501
2017.864384,11.187
2017.867123,11.121
2017.869863,11.441
2017.872603,11.326
2017.875342,11.138
2017.878082,11.007
2017.880822,10.898
2017.883562,10.716
2017.886301,11.028
2017.889041,11.1
2017.891781,10.896
2017.894521,10.63
2017.89726,10.405
2017.9,10.106
2017.90274,10.034
2017.905479,9.98
2017.908219,9.618
2017.910959,9.541
2017.913699,9.669
2017.916438,9.843
2017.919178,10.089
2017.921918,10.143
2017.924658,10.086
2017.927397,9.928
2017.930137,9.958
2017.932877,9.655
2017.935616,9.131
2017.938356,9.13
2017.941096,8.98
2017.943836,9.081
2017.946575,9.067
2017.949315,9.073
2017.952055,9.006
2017.954795,8.96
2017.957534,8.891
2017.960274,8.956
2017.963014,8.846
2017.965753,9.074
2017.968493,9.195
2017.971233,9.074
2017.973973,9.167
2017.976712,9.297
2017.979452,9.338
2017.982192,9.185
2017.984932,8.849
2017.987671,8.601
2017.990411,8.422
2017.993151,8.317
2017.99589,8.406
2017.99863,8.39
2018.00137,8.4
2018.00411,8.462
2018.006849,8.642
2018.009589,8.603
2018.012329,8.511
2018.015068,8.139
2018.017808,8.09
2018.020548,7.736
2018.023288,7.752
2018.026027,8.06
2018.028767,7.914
2018.031507,7.799
2018.034247,8.039
2018.036986,8.096
2018.039726,8.15
2018.042466,7.945
2018.045205,7.786
2018.047945,7.765
2018.050685,7.575
2018.053425,7.556
2018.056164,7.483
2018.058904,7.657
2018.061644,7.686
2018.064384,7.579
2018.067123,7.442
2018.069863,7.618
2018.072603,7.851
2018.075342,8.182
2018.078082,8.072
2018.080822,7.893
2018.083562,7.76
2018.086301,7.659
2018.089041,7.85
2018.091781,7.926
2018.094521,7.914
2018.09726,7.664
2018.1,7.566
2018.10274,7.686
2018.105479,7.718
2018.108219,7.468
2018.110959,7.507
2018.113699,7.268
2018.116438,7.29
2018.119178,7.093
2018.121918,6.87
2018.124658,6.962
2018.127397,7.016
2018.130137,7.005
2018.132877,7.078
2018.135616,7.262
2018.138356,7.253
2018.141096,7.19
2018.143836,7.062
2018.146575,6.79
2018.149315,6.602
2018.152055,6.531
2018.154795,6.417
2018.157534,6.321
2018.160274,5.591
2018.163014,5.354
2018.165753,5.383
2018.168493,5.331
2018.171233,5.646
2018.173973,6.029
2018.176712,6.273
2018.179452,6.375
2018.182192,6.328
2018.184932,6.263
2018.187671,6.147
2018.190411,6.371
2018.193151,6.445
2018.19589,6.479
2018.19863,6.65
2018.20137,6.788
2018.20411,6.66
2018.206849,6.169
2018.209589,5.596
2018.212329,5.985
2018.215068,6.432
2018.217808,6.619
2018.220548,6.731
2018.223288,6.762
2018.226027,6.743
2018.228767,6.849
2018.231507,6.946
2018.234247,6.953
2018.236986,6.835
2018.239726,6.822
2018.242466,6.755
2018.245205,6.952
2018.247945,7.084
2018.250685,6.63
2018.253425,6.583
2018.256164,6.806
2018.258904,6.974
2018.261644,7.011
2018.264384,7.088
2018.267123,7.185
2018.269863,7.373
2018.272603,7.562
2018.275342,7.609
2018.278082,7.712
2018.280822,7.498
2018.283562,7.6
2018.286301,7.922
2018.289041,7.958
2018.291781,8.082
2018.294521,8.181
2018.29726,8.138
2018.3,8.15
2018.30274,8.279
2018.305479,8.313
2018.308219,8.377
2018.310959,8.451
2018.313699,8.564
2018.316438,8.687
2018.319178,8.804
2018.321918,8.999
2018.324658,9.129
2018.327397,9.109
2018.330137,9.022
2018.332877,9.092
2018.335616,9.221
2018.338356,9.33
2018.341096,9.517
2018.343836,9.678
2018.346575,9.721
2018.349315,9.758
2018.352055,9.739
2018.354795,9.954
2018.357534,9.934
2018.360274,10.026
2018.363014,10.211
2018.365753,10.218
2018.368493,10.139
2018.371233,10.309
2018.373973,10.61
2018.376712,10.474
2018.379452,10.716
2018.382192,10.764
2018.384932,10.677
2018.387671,10.607
2018.390411,10.874
2018.393151,10.963
2018.39589,11.095
2018.39863,11.378
2018.40137,11.418
2018.40411,11.299
2018.406849,11.488
2018.409589,11.383
2018.412329,11.275
2018.415068,11.188
2018.417808,11.224
2018.420548,11.362
2018.423288,11.288
2018.426027,11.335
2018.428767,11.344
2018.431507,11.434
2018.434247,11.436
2018.436986,11.423
2018.439726,11.54
2018.442466,11.552
2018.445205,11.409
2018.447945,11.396
2018.450685,12.049
2018.453425,12.195
2018.456164,12.314
2018.458904,12.475
2018.461644,12.517
2018.464384,12.465
2018.467123,12.581
2018.469863,12.728
2018.472603,12.912
2018.475342,13.071
2018.478082,13.317
2018.480822,13.406
2018.483562,13.45
2018.486301,13.603
2018.489041,13.577
2018.491781,13.523
2018.494521,13.676
2018.49726,13.482
2018.5,13.587
2018.50274,13.683
2018.505479,13.55
2018.508219,13.713
2018.510959,13.685
2018.513699,13.579
2018.516438,13.608
2018.519178,13.582
2018.521918,13.531
2018.524658,13.583
2018.527397,13.428
2018.530137,13.398
2018.532877,13.622
2018.535616,13.773
2018.538356,13.853
2018.541096,13.979
2018.543836,14.054
2018.546575,14.06
2018.549315,14.219
2018.552055,14.352
2018.554795,14.642
2018.557534,14.978
2018.560274,15.192
2018.563014,15.449
2018.565753,15.757
2018.568493,15.871
2018.571233,15.582
2018.573973,15.493
2018.576712,15.781
2018.579452,15.724
2018.582192,15.772
2018.584932,15.971
2018.587671,16.019
2018.590411,16.066
2018.593151,16.055
2018.59589,16.014
2018.59863,15.94
2018.60137,15.941
2018.60411,15.912
2018.606849,15.961
2018.609589,16.131
2018.612329,16.073
2018.615068,15.958
2018.617808,15.87
2018.620548,15.765
2018.623288,15.719
2018.626027,15.647
2018.628767,15.681
2018.631507,15.801
2018.634247,15.807
2018.636986,15.712
2018.639726,15.574
2018.642466,15.518
2018.645205,15.492
2018.647945,15.553
2018.650685,15.357
2018.653425,15.23
2018.656164,15.094
2018.658904,15.191
2018.661644,15.157
2018.664384,15.184
2018.667123,15.294
2018.669863,15.267
2018.672603,15.063
2018.675342,15.049
2018.678082,14.979
2018.680822,14.927
2018.683562,14.893
2018.686301,14.988
2018.689041,14.93
2018.691781,14.648
2018.694521,14.595
2018.69726,14.567
2018.7,14.414
2018.70274,14.342
2018.705479,14.247
2018.708219,14.314
2018.710959,14.261
2018.713699,14.352
2018.716438,13.98
2018.719178,13.747
2018.721918,13.761
2018.724658,13.58
2018.727397,13.543
2018.730137,13.461
2018.732877,13.51
2018.735616,13.81
2018.738356,13.727
2018.741096,13.568
2018.743836,13.419
2018.746575,13.377
2018.749315,13.241
2018.752055,13.313
2018.754795,13.353
2018.757534,13.31
2018.760274,13.06
2018.763014,12.923
2018.765753,12.887
2018.768493,13.107
2018.771233,13.167
2018.773973,13.296
2018.776712,13.238
2018.779452,12.889
2018.782192,12.836
2018.784932,12.852
2018.787671,12.734
2018.790411,12.651
2018.793151,12.691
2018.79589,12.476
2018.79863,12.484
2018.80137,12.786
2018.80411,12.758
2018.806849,12.543
2018.809589,12.553
2018.812329,12.48
2018.815068,12.419
2018.817808,12.015
2018.820548,11.605
2018.823288,11.631
2018.826027,11.464
2018.828767,11.376
2018.831507,11.218
2018.834247,11.127
2018.836986,11.028
2018.839726,11.322
2018.842466,11.078
2018.845205,11.062
2018.847945,11.23
2018.850685,11.198
2018.853425,10.915
2018.856164,10.808
2018.858904,10.743
2018.861644,10.552
2018.864384,10.59
2018.867123,10.681
2018.869863,10.93
2018.872603,10.901
2018.875342,10.564
2018.878082,10.637
2018.880822,10.337
2018.883562,10.197
2018.886301,10
2018.889041,9.898
2018.891781,9.919
2018.894521,10.08
2018.89726,10.269
2018.9,9.99
2018.90274,9.897
2018.905479,9.77
2018.908219,10.02
2018.910959,9.913
2018.913699,9.628
2018.916438,9.493
2018.919178,9.69
2018.921918,9.627
2018.924658,9.302
2018.927397,9.389
2018.930137,9.705
2018.932877,9.427
2018.935616,9.302
2018.938356,9.35
2018.941096,9.386
2018.943836,9.5
2018.946575,9.501
2018.949315,8.999
2018.952055,8.686
2018.954795,8.761
2018.957534,8.961
2018.960274,8.831
2018.963014,9.084
2018.965753,8.822
2018.968493,8.946
2018.971233,9.021
2018.973973,9.054
2018.976712,9.01
2018.979452,8.89
2018.982192,9.167
2018.984932,9.264
2018.987671,9.209
2018.990411,9.177
2018.993151,9.26
2018.99589,9.312
2018.99863,9.313
2019.00137,9.138
2019.00411,8.806
2019.006849,8.867
2019.009589,8.828
2019.012329,8.762
2019.015068,9.004
2019.017808,9.144
2019.020548,8.997
2019.023288,9.033
2019.026027,9.271
2019.028767,9.295
2019.031507,9.343
2019.034247,9.241
2019.036986,9.071
2019.039726,9.197
2019.042466,8.91
2019.045205,8.533
2019.047945,8.424
2019.050685,8.584
2019.053425,8.715
2019.056164,8.534
2019.058904,8.499
2019.061644,8.501
2019.064384,8.709
2019.067123,8.923
2019.069863,8.817
2019.072603,8.463
2019.075342,8.368
2019.078082,8.569
2019.080822,8.449
2019.083562,7.726
2019.086301,7.585
2019.089041,7.664
2019.091781,7.834
2019.094521,7.968
2019.09726,7.816
2019.1,7.838
2019.10274,7.943
2019.105479,7.923
2019.108219,7.778
2019.110959,7.702
2019.113699,7.743
2019.116438,7.932
2019.119178,8.122
2019.121918,8.082
2019.124658,8.045
2019.127397,8.242
2019.130137,8.312
2019.132877,8.119
2019.135616,8.182
2019.138356,8.462
2019.141096,8.658
2019.143836,8.775
2019.146575,8.766
2019.149315,8.636
2019.152055,8.785
2019.154795,8.769
2019.157534,8.706
2019.160274,8.697
2019.163014,8.821
2019.165753,8.715
2019.168493,8.547
2019.171233,8.336
2019.173973,8.338
2019.176712,8.436
2019.179452,8.59
2019.182192,8.462
2019.184932,8.394
2019.187671,8.196
2019.190411,8.085
2019.193151,8.112
2019.19589,8.182
2019.19863,8.278
2019.20137,8.262
2019.20411,8.127
2019.206849,8.189
2019.209589,8.299
2019.212329,8.433
2019.215068,8.638
2019.217808,8.722
2019.220548,8.687
2019.223288,8.589
2019.226027,8.638
2019.228767,8.763
2019.231507,8.816
2019.234247,8.857
2019.236986,8.925
2019.239726,8.921
2019.242466,8.892
2019.245205,8.907
2019.247945,8.843
2019.250685,8.701
2019.253425,8.447
2019.256164,8.337
2019.258904,8.408
2019.261644,8.757
2019.264384,9.072
2019.267123,9.072
2019.269863,9.06
2019.272603,9.068
2019.275342,8.94
2019.278082,9.095
2019.280822,8.841
2019.283562,8.398
2019.286301,8.292
2019.289041,8.585
2019.291781,8.894
2019.294521,9.1
2019.29726,9.222
2019.3,9.265
2019.30274,9.356
2019.305479,9.815
2019.308219,9.929
2019.310959,9.902
2019.313699,9.877
2019.316438,9.731
2019.319178,9.576
2019.321918,9.589
2019.324658,9.992
2019.327397,10.031
2019.330137,10.033
2019.332877,10.099
2019.335616,10.057
2019.338356,9.885
2019.341096,9.954
2019.343836,10.022
2019.346575,10.116
2019.349315,10.011
2019.352055,9.795
2019.354795,10.045
2019.357534,10.19
2019.360274,10.261
2019.363014,10.381
2019.365753,10.612
2019.368493,10.68
2019.371233,10.679
2019.373973,10.662
2019.376712,10.476
2019.379452,10.433
2019.382192,10.564
2019.384932,10.816
2019.387671,10.988
2019.390411,11.061
2019.393151,11.061
2019.39589,11.016
2019.39863,11.327
2019.40137,11.636
2019.40411,11.815
2019.406849,11.868
2019.409589,11.812
2019.412329,11.96
2019.415068,12.142
2019.417808,12.311
2019.420548,12.353
2019.423288,12.404
2019.426027,12.229
2019.428767,12.269
2019.431507,12.424
2019.434247,12.456
2019.436986,12.487
2019.439726,12.773
2019.442466,12.825
2019.445205,12.776
2019.447945,12.389
2019.450685,12.271
2019.453425,12.391
2019.456164,12.379
2019.458904,12.394
2019.461644,12.554
2019.464384,12.698
2019.467123,12.805
2019.469863,13.034
2019.472603,13.094
2019.475342,13.222
2019.478082,13.159
2019.480822,13.142
2019.483562,13.301
2019.486301,13.418
2019.489041,13.525
2019.491781,13.206
2019.494521,13.113
2019.49726,13.409
2019.5,13.832
2019.50274,13.869
2019.505479,13.783
2019.508219,13.8
2019.510959,14.031
2019.513699,14.081
2019.516438,13.786
2019.519178,13.705
2019.521918,13.952
2019.524658,14.052
2019.527397,14.257
2019.530137,14.4
2019.532877,14.48
2019.535616,14.516
2019.538356,14.388
2019.541096,14.345
2019.543836,14.534
2019.546575,14.887
2019.549315,15.098
2019.552055,15.072
2019.554795,15.254
2019.557534,15.778
2019.560274,15.92
2019.563014,16.075
2019.565753,16.033
2019.568493,15.905
2019.571233,15.773
2019.573973,15.807
2019.576712,15.969
2019.579452,16.048
2019.582192,16.287
2019.584932,16.47
2019.587671,16.307
2019.590411,16.09
2019.593151,15.853
2019.59589,15.758
2019.59863,15.862
2019.60137,16.116
2019.60411,15.982
2019.606849,15.742
2019.609589,15.521
2019.612329,15.586
2019.615068,15.655
2019.617808,15.688
2019.620548,15.601
2019.623288,15.701
2019.626027,15.767
2019.628767,15.775
2019.631507,15.763
2019.634247,15.776
2019.636986,15.639
2019.639726,15.562
2019.642466,15.774
2019.645205,15.793
2019.647945,15.838
2019.650685,15.813
2019.653425,15.811
2019.656164,15.836
2019.658904,15.719
2019.661644,15.74
2019.664384,15.718
2019.667123,15.594
2019.669863,15.551
2019.672603,15.57
2019.675342,15.32
2019.678082,15.218
2019.680822,15.258
2019.683562,15.262
2019.686301,15.283
2019.689041,15.207
2019.691781,14.978
2019.694521,15.12
2019.69726,15.102
2019.7,15.031
2019.70274,14.94
2019.705479,14.865
2019.708219,14.722
2019.710959,14.687
2019.713699,14.758
2019.716438,14.867
2019.719178,14.986
2019.721918,14.919
2019.724658,14.863
2019.727397,14.885
2019.730137,14.907
2019.732877,14.917
2019.735616,14.844
2019.738356,14.831
2019.741096,14.895
2019.743836,14.892
2019.746575,14.721
2019.749315,14.367
2019.752055,14.367
2019.754795,14.15
2019.757534,14.12
2019.760274,14.216
2019.763014,14.295
2019.765753,14.129
2019.768493,13.965
2019.771233,13.83
2019.773973,13.648
2019.776712,13.608
2019.779452,13.553
2019.782192,13.462
2019.784932,13.423
2019.787671,13.483
2019.790411,13.393
2019.793151,13.223
2019.79589,13.257
2019.79863,13.168
2019.80137,13.022
2019.80411,12.972
2019.806849,12.821
2019.809589,12.746
2019.812329,12.611
2019.815068,12.382
2019.817808,12.232
2019.820548,12.032
2019.823288,12.08
2019.826027,11.978
2019.828767,12.014
2019.831507,12.063
2019.834247,12.239
2019.836986,12.38
2019.839726,12.266
2019.842466,12.021
2019.845205,11.852
2019.847945,11.8
2019.850685,11.336
2019.853425,11.063
2019.856164,11.207
2019.858904,11.162
2019.861644,10.995
2019.864384,11.019
2019.867123,10.836
2019.869863,10.525
2019.872603,10.658
2019.875342,10.96
2019.878082,10.982
2019.880822,10.844
2019.883562,10.766
2019.886301,10.688
2019.889041,10.362
2019.891781,10.23
2019.894521,10.421
2019.89726,10.694
2019.9,10.669
2019.90274,10.683
2019.905479,10.652
2019.908219,10.489
2019.910959,10.232
2019.913699,10.131
2019.916438,10.221
2019.919178,10.262
2019.921918,10.082
2019.924658,9.855
2019.927397,9.852
2019.930137,9.929
2019.932877,9.838
2019.935616,9.631
2019.938356,9.478
2019.941096,9.467
2019.943836,9.305
2019.946575,9.296
2019.949315,9.266
2019.952055,9.068
2019.954795,8.819
2019.957534,8.696
2019.960274,8.658
2019.963014,8.465
2019.965753,8.799
2019.968493,8.943
2019.971233,8.755
2019.973973,8.823
2019.976712,8.927
2019.979452,8.723
2019.982192,8.611
2019.984932,8.615
2019.987671,9.013
2019.990411,9.114
2019.993151,9.121
2019.99589,9.056
2019.99863,8.712
2020.001366,8.704
2020.004098,8.892
2020.006831,8.893
2020.009563,8.898
2020.012295,8.889
2020.015027,8.806
2020.01776,8.827
2020.020492,8.752
2020.023224,8.826
2020.025956,8.642
2020.028689,8.783
2020.031421,8.633
2020.034153,8.354
2020.036885,8.222
2020.039617,8.097
2020.04235,8.086
2020.045082,8.03
2020.047814,8.054
2020.050546,7.902
2020.053279,8.037
2020.056011,8.257
2020.058743,8.414
2020.061475,8.407
2020.064208,8.407
2020.06694,8.271
2020.069672,8.107
2020.072404,7.814
2020.075137,7.823
2020.077869,7.972
2020.080601,8.042
2020.083333,8.126
2020.086066,8.117
2020.088798,8.028
2020.09153,7.936
2020.094262,7.896
2020.096995,8.016
2020.099727,7.939
2020.102459,7.865
2020.105191,7.832
2020.107923,7.933
2020.110656,7.761
2020.113388,7.588
2020.11612,7.436
2020.118852,7.313
2020.121585,7.519
2020.124317,7.548
2020.127049,7.322
2020.129781,7.417
2020.132514,7.461
2020.135246,7.395
2020.137978,7.388
2020.14071,7.43
2020.143443,7.311
2020.146175,7.367
2020.148907,7.304
2020.151639,7.291
2020.154372,7.24
2020.157104,7.299
2020.159836,7.286
2020.162568,7.213
2020.165301,7.109
2020.168033,7.2
2020.170765,7.338
2020.173497,7.405
2020.17623,7.352
2020.178962,7.336
2020.181694,7.601
2020.184426,7.626
2020.187158,7.486
2020.189891,7.577
2020.192623,7.373
2020.195355,7.303
2020.198087,7.505
2020.20082,7.55
2020.203552,7.487
2020.206284,7.388
2020.209016,7.522
2020.211749,7.515
2020.214481,7.583
2020.217213,7.635
2020.219945,7.425
2020.222678,7.603
2020.22541,7.587
2020.228142,7.862
2020.230874,7.865
2020.233607,7.902
2020.236339,8.051
2020.239071,8.062
2020.241803,7.846
2020.244536,8.054
2020.247268,8.169
2020.25,8.253
2020.252732,8.237
2020.255464,8.215
2020.258197,8.327
2020.260929,8.429
2020.263661,8.464
2020.266393,8.442
2020.269126,8.5
2020.271858,8.68
2020.27459,8.725
2020.277322,8.738
2020.280055,8.773
2020.282787,8.812
2020.285519,8.783
2020.288251,8.97
2020.290984,9.318
2020.293716,9.437
2020.296448,9.343
2020.29918,9.263
2020.301913,9.352
2020.304645,9.44
2020.307377,9.438
2020.310109,9.344
2020.312842,9.392
2020.315574,9.386
2020.318306,9.361
2020.321038,9.522
2020.32377,9.587
2020.326503,9.456
