1982.573,14.80,34.84
1982.649,14.29,34.91
1982.770,13.71,35.00
1983.052,9.75,35.02
1983.203,8.83,35.20
1983.323,9.49,35.19
1983.378,10.47,35.09
1983.493,13.41,35.10
1983.553,15.70,35.01
1983.932,12.20,35.12
1984.175,8.58,35.22
1984.295,9.00,35.30
1984.377,10.15,35.19
1984.473,13.54,35.08
1984.544,13.66,35.15
1984.645,16.30,35.16
1984.776,13.67,35.12
1984.945,11.67,35.23
1985.137,8.53,35.14
1985.197,9.59,35.13
1985.293,9.70,35.01
1985.389,11.36,35.06
1985.466,12.97,35.05
1985.660,14.26,35.04
1985.732,15.07,35.18
1985.811,14.45,35.28
1985.904,12.40,35.19
2002.373,12.20,35.42
2002.485,13.56,35.32
2002.542,14.46,35.29
2002.619,14.17,35.29
2002.753,15.63,35.28
2002.833,14.23,35.30
2002.951,11.82,35.29
2003.066,10.47,35.30
2003.121,9.42,35.21
2003.219,9.69,35.35
2003.310,10.28,35.29
2003.367,11.40,35.17
2003.425,12.48,35.10
2003.444,13.05,35.06
2003.463,13.48,35.07
2003.482,14.18,35.06
2003.501,14.25,35.02
2003.521,13.98,35.03
2003.597,14.68,34.98
2003.690,15.30,35.03
2004.590,15.37,35.23
2004.653,15.51,35.18
2004.839,13.65,35.12
2004.937,12.60,35.33
2005.090,10.32,35.33
2005.184,9.04,35.48
2005.244,9.32,35.45
2005.359,11.16,35.41
2005.436,12.24,35.32
2005.471,13.47,35.23
2005.532,13.42,35.04
2005.608,13.96,35.30
2005.666,14.78,35.28
2005.704,15.60,35.32
2005.742,14.78,35.33
2005.882,13.34,35.31
2006.049,10.52,35.34
2006.107,9.56,35.38
2006.164,7.65,35.19
2006.203,7.76,35.21
2006.775,14.50,35.32
2006.836,14.25,35.30
2007.101,11.09,35.44
2007.197,10.75,35.31
2007.332,11.55,35.19
2007.427,13.65,35.26
2007.504,13.84,35.23
2007.581,14.81,35.30
2007.696,16.23,35.37
2007.836,15.00,35.41
2008.290,9.98,35.26
2008.328,10.34,35.29
2008.366,11.30,35.39
2008.385,11.44,35.37
