2011.62500,17.07,32.142,,,,
2011.70833,16.52,32.518,,,,
2011.79167,14.25,32.583,,,,
2011.87500,11.42,33.798,,,,
2011.95833,7.65,33.175,,,,
2012.04167,5.77,32.077,,,,
2012.12500,3.77,33.375,,,,
2012.20833,4.90,32.732,,,,
2012.29167,6.67,31.628,,,,
2012.37500,10.00,32.033,,,,
2012.45833,12.60,32.125,,,,
2012.54167,15.83,32.187,,,,
2012.62500,17.57,32.346,,,,
2012.70833,16.88,32.434,,,,
2012.79167,13.52,32.785,,,,
2012.87500,10.50,33.553,,,,
2012.95833,7.34,33.472,,,,
2013.04167,5.28,33.209,,,,
2013.12500,3.34,32.454,,,,
2013.20833,2.66,32.793,,,,
2013.29167,3.74,32.041,,,,
2013.37500,8.12,31.551,,,,
2013.45833,12.59,29.943,,,,
2013.54167,15.83,29.429,,,,
2013.62500,17.18,31.276,,,,
2013.70833,16.57,31.701,,,,
2013.79167,14.37,32.665,,,,
2013.87500,11.26,32.567,,,,
2013.95833,8.16,31.568,,,,
2014.04167,6.18,32.679,,,,
2014.12500,5.53,33.055,,,,
2014.20833,6.28,32.985,,,,
2014.29167,8.32,32.322,,,,
2014.37500,11.09,32.197,,,,
2014.45833,14.33,32.074,,,,
2014.54167,17.45,32.007,,,,
2014.62500,17.96,32.838,,,,
2014.70833,17.45,32.845,,,,
2014.79167,15.81,33.278,,,,
2014.87500,13.17,33.473,,,,
2014.95833,8.75,33.619,,,,
2015.04167,5.88,32.217,,,,
2015.12500,5.06,33.116,,,,
2015.20833,5.53,33.201,,,,
2015.29167,7.61,30.982,,,,
2015.37500,9.86,31.991,,,,
2015.45833,13.04,31.762,,,,
2015.54167,16.03,31.613,,,,
2015.62500,17.31,32.071,,,,
2015.70833,16.67,32.854,,,,
2015.79167,14.70,33.531,,,,
2015.87500,12.24,33.465,,,,
2015.95833,9.13,32.932,,,,
2016.04167,6.34,33.508,,,,
2016.12500,5.37,32.574,,,,
2016.20833,5.91,32.914,,,,
2016.29167,7.57,33.221,,,,
2016.37500,10.59,31.860,,,,
2016.45833,13.85,32.729,,,,
2016.54167,16.87,32.399,,,,
2016.62500,18.29,31.886,,,,
2016.70833,18.79,32.266,,,,
2016.79167,15.04,32.792,,,,
2016.87500,11.57,33.219,,,,
2016.95833,8.71,33.139,,,,
2017.04167,5.80,32.483,,,,
2017.12500,5.00,33.710,,,,
2017.20833,5.19,33.347,,,,
2017.29167,7.39,31.417,,,,
2017.37500,10.13,31.653,,,,
2017.45833,14.35,32.304,,,,
2017.54167,16.86,32.068,,,,
2017.62500,17.87,32.652,,,,
2017.70833,17.38,32.689,,,,
2017.79167,15.15,33.105,,,,
2017.87500,11.65,31.905,,,,
2017.95833,7.81,32.615,,,,
2018.04167,6.13,33.464,,,,
2018.12500,4.52,32.941,,,,
2018.20833,3.36,33.658,,,,
2018.29167,5.75,33.469,,,,
2018.37500,9.44,32.748,,,,
2018.45833,13.64,32.542,,,,
2018.54167,17.36,31.710,,,,
2018.62500,18.49,32.651,,,,
2018.70833,17.68,32.823,,,,
2018.79167,14.78,32.677,,,,
2018.87500,11.44,33.265,,,,
2018.95833,8.71,33.916,,,,
2019.04167,5.89,32.800,,,,
2019.12500,5.14,33.056,,,,
2019.20833,5.82,32.352,,,,
2019.29167,7.67,32.041,,,,
2019.37500,10.28,32.178,,,,
2019.45833,13.86,32.756,,,,
2019.54167,16.15,32.559,,,,
2019.62500,17.82,32.948,,,,
2019.70833,17.47,32.877,,,,
2019.79167,15.04,33.009,,,,
2019.87500,11.57,33.265,,,,
2019.95833,8.62,33.452,,,,
2020.04167,6.98,33.542,,,,
2020.12500,6.21,32.416,,,,
2020.20833,6.53,32.637,,,,
2020.29167,8.05,31.761,,,,
2020.37500,10.30,31.851,,,,
2020.45833,14.05,31.994,,,,
2020.54167,16.37,32.475,,,,
2020.62500,18.49,32.644,,,,
2020.70833,17.70,32.961,,,,
2020.79167,15.03,33.344,,,,
2020.87500,12.24,33.362,,,,
2020.95833,9.25,33.399,,,,
2021.04167,6.46,33.600,,,,
2021.12500,3.93,33.420,,,,
2021.20833,4.56,32.650,,,,
2021.29167,6.54,30.420,,,,
2021.37500,8.77,30.910,,,,
2021.45833,13.64,31.180,,,,
2021.54167,16.92,32.030,,,,
2021.62500,17.92,32.450,,,,
2021.70833,17.74,31.820,,,,
2021.79167,15.28,32.210,,,,
2021.87500,12.36,32.440,,,,
2021.95833,8.78,32.560,,,,
2022.04167,6.66,32.688,,,,
2022.12500,5.53,30.809,,,,
2022.20833,6.28,32.550,,,,
2022.29167,7.55,31.617,,,,
2022.37500,11.03,31.549,,,,
2022.45833,14.39,31.968,,,,
2022.54167,16.92,31.969,,,,
2022.62500,18.77,31.704,,,,
2022.70833,17.18,32.672,,,,
2022.79167,14.76,33.043,,,,
2022.87500,12.43,33.513,,,,
2022.95833,8.81,33.682,,,,
2023.04167,7.17,33.420,,,,
2023.12500,5.91,32.139,,,,
2023.20833,5.90,31.370,,,,
2023.29167,7.60,32.504,,,,
2023.37500,10.44,32.082,,,,
2023.45833,14.33,31.922,,,,
2023.54167,17.05,32.651,,,,
2023.62500,18.21,32.401,,,,
2023.70833,18.63,32.678,,,,
2023.79167,15.91,32.723,,,,
2023.87500,11.68,32.371,,,,
2023.95833,8.15,32.416,,,,
2024.04167,6.31,31.521,,,,
2024.12500,6.12,31.700,,,,
2024.20833,6.92,32.529,,,,
2024.29167,8.67,31.995,,,,
2024.37500,12.38,32.459,,,,
2024.45833,14.51,32.296,,,,
2024.54167,17.13,32.202,,,,
2024.62500,18.92,32.078,,,,
2024.70833,18.12,32.378,,,,
2024.79167,14.94,32.911,,,,
2024.87500,12.28,32.726,,,,
2024.95833,9.05,32.543,,,,
