Box Name:,15,,,,,,,,,,,,,,,,,,
Data Source:,Cefas,,,,,,,,,,,,,,,,,,
Data Contact:,lianne.harrison@cefas.gov.uk,,,,,,,,,,,,,,,,,,
Comment/Note (incl. method description):,Hybridised timeseries from bottle data taken along oportunistic ferry route and West Gabbard smartbuoy. Regression ananlysis used to determine relationship between two datasets and compute ferry bottle data at West Gabbard site.  ,,,,,,,,,,,,,,,,,,
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag,Param ..,Param Flag,,,
West Gabbard,West Gabbard,1989,1,15,0,0,51.9528,2.1089,0,NaN,9.345352718,2,34.7579843,2,,,,,
West Gabbard,West Gabbard,1989,2,15,0,0,51.9528,2.1089,0,NaN,8.805297756,2,34.76818053,2,,,,,
West Gabbard,West Gabbard,1989,3,15,0,0,51.9528,2.1089,0,NaN,9.875588498,2,35.12191147,2,,,,,
West Gabbard,West Gabbard,1989,4,15,0,0,51.9528,2.1089,0,NaN,9.18824582,2,34.90935918,2,,,,,
West Gabbard,West Gabbard,1989,5,15,0,0,51.9528,2.1089,0,NaN,11.18153959,2,34.8372012,2,,,,,
West Gabbard,West Gabbard,1989,6,15,0,0,51.9528,2.1089,0,NaN,14.4513269,2,34.75406267,2,,,,,
West Gabbard,West Gabbard,1989,7,15,0,0,51.9528,2.1089,0,NaN,17.54436895,2,34.67092413,2,,,,,
West Gabbard,West Gabbard,1989,8,15,0,0,51.9528,2.1089,0,NaN,19.42965173,2,34.66543385,2,,,,,
West Gabbard,West Gabbard,1989,9,15,0,0,51.9528,2.1089,0,NaN,18.6637556,2,34.8309266,2,,,,,
West Gabbard,West Gabbard,1989,10,15,0,0,51.9528,2.1089,0,NaN,16.62136593,2,34.80190654,2,,,,,
West Gabbard,West Gabbard,1989,11,15,0,0,51.9528,2.1089,0,NaN,13.78362258,2,35.22152085,2,,,,,
West Gabbard,West Gabbard,1989,12,15,0,0,51.9528,2.1089,0,NaN,10.34690919,2,35.09132277,2,,,,,
West Gabbard,West Gabbard,1990,1,15,0,0,51.9528,2.1089,0,NaN,10.34690919,2,35.0497535,2,,,,,
West Gabbard,West Gabbard,1990,2,15,0,0,51.9528,2.1089,0,NaN,10.27817492,2,34.98308581,2,,,,,
West Gabbard,West Gabbard,1990,3,15,0,0,51.9528,2.1089,0,NaN,9.001681378,2,34.88661373,2,,,,,
West Gabbard,West Gabbard,1990,4,15,0,0,51.9528,2.1089,0,NaN,9.315895174,2,34.74229778,2,,,,,
West Gabbard,West Gabbard,1990,5,15,0,0,51.9528,2.1089,0,NaN,11.54484929,2,34.63719812,2,,,,,
West Gabbard,West Gabbard,1990,6,15,0,0,51.9528,2.1089,0,NaN,13.9309103,2,34.72112098,2,,,,,
West Gabbard,West Gabbard,1990,7,15,0,0,51.9528,2.1089,0,NaN,16.02239588,2,35.07563625,2,,,,,
West Gabbard,West Gabbard,1990,8,15,0,0,51.9528,2.1089,0,NaN,18.34954181,2,35.08896979,2,,,,,
West Gabbard,West Gabbard,1990,9,15,0,0,51.9528,2.1089,0,NaN,17.95677456,2,35.12348013,2,,,,,
West Gabbard,West Gabbard,1990,10,15,0,0,51.9528,2.1089,0,NaN,15.91438489,2,35.24505063,2,,,,,
West Gabbard,West Gabbard,1990,11,15,0,0,51.9528,2.1089,0,NaN,12.65441676,2,35.2897572,2,,,,,
West Gabbard,West Gabbard,1990,12,15,0,0,51.9528,2.1089,0,NaN,10.19962148,2,35.18387321,2,,,,,
West Gabbard,West Gabbard,1991,1,15,0,0,51.9528,2.1089,0,NaN,8.481264779,2,NaN,2,,,,,
West Gabbard,West Gabbard,1991,2,15,0,0,51.9528,2.1089,0,NaN,6.105022947,2,35.06700867,2,,,,,
West Gabbard,West Gabbard,1991,3,15,0,0,51.9528,2.1089,0,NaN,7.057483516,2,34.96739929,2,,,,,
West Gabbard,West Gabbard,1991,4,15,0,0,51.9528,2.1089,0,NaN,8.432168873,2,35.05445945,2,,,,,
West Gabbard,West Gabbard,1991,5,15,0,0,51.9528,2.1089,0,NaN,9.021319741,2,34.88033912,2,,,,,
West Gabbard,West Gabbard,1991,6,15,0,0,51.9528,2.1089,0,NaN,11.89833981,2,34.5634715,2,,,,,
West Gabbard,West Gabbard,1991,7,15,0,0,51.9528,2.1089,0,NaN,15.52161764,2,34.88033912,2,,,,,
West Gabbard,West Gabbard,1991,8,15,0,0,51.9528,2.1089,0,NaN,17.88804029,2,34.94465384,2,,,,,
West Gabbard,West Gabbard,1991,9,15,0,0,51.9528,2.1089,0,NaN,18.10406228,2,34.94700682,2,,,,,
West Gabbard,West Gabbard,1991,10,15,0,0,51.9528,2.1089,0,NaN,16.72937692,2,35.14779423,2,,,,,
West Gabbard,West Gabbard,1991,11,15,0,0,51.9528,2.1089,0,NaN,13.61669651,2,35.25524686,2,,,,,
West Gabbard,West Gabbard,1991,12,15,0,0,51.9528,2.1089,0,NaN,12.40893723,2,35.2379917,2,,,,,
West Gabbard,West Gabbard,1992,1,15,0,0,51.9528,2.1089,0,NaN,9.708662419,2,34.89131969,2,,,,,
West Gabbard,West Gabbard,1992,2,15,0,0,51.9528,2.1089,0,NaN,7.322601406,2,34.89994727,2,,,,,
West Gabbard,West Gabbard,1992,3,15,0,0,51.9528,2.1089,0,NaN,8.088497534,2,34.83014227,2,,,,,
West Gabbard,West Gabbard,1992,4,15,0,0,51.9528,2.1089,0,NaN,9.561374702,2,34.91877109,2,,,,,
West Gabbard,West Gabbard,1992,5,15,0,0,51.9528,2.1089,0,NaN,12.45803313,2,35.0011253,2,,,,,
West Gabbard,West Gabbard,1992,6,15,0,0,51.9528,2.1089,0,NaN,16.34642886,2,34.94543817,2,,,,,
West Gabbard,West Gabbard,1992,7,15,0,0,51.9528,2.1089,0,NaN,17.66219913,2,34.84739744,2,,,,,
West Gabbard,West Gabbard,1992,8,15,0,0,51.9528,2.1089,0,NaN,19.37073664,2,34.88896671,2,,,,,
West Gabbard,West Gabbard,1992,9,15,0,0,51.9528,2.1089,0,NaN,17.20069762,2,35.31171832,2,,,,,
West Gabbard,West Gabbard,1992,10,15,0,0,51.9528,2.1089,0,NaN,15.30559566,2,34.92426137,2,,,,,
West Gabbard,West Gabbard,1992,11,15,0,0,51.9528,2.1089,0,NaN,13.12573745,2,35.10936226,2,,,,,
West Gabbard,West Gabbard,1992,12,15,0,0,51.9528,2.1089,0,NaN,11.800148,2,35.30230641,2,,,,,
West Gabbard,West Gabbard,1993,1,15,0,0,51.9528,2.1089,0,NaN,9.954141947,2,35.08269518,2,,,,,
West Gabbard,West Gabbard,1993,2,15,0,0,51.9528,2.1089,0,NaN,9.463182891,2,35.0740676,2,,,,,
West Gabbard,West Gabbard,1993,3,15,0,0,51.9528,2.1089,0,NaN,8.785659394,2,34.64974733,2,,,,,
West Gabbard,West Gabbard,1993,4,15,0,0,51.9528,2.1089,0,NaN,9.414086985,2,34.86073098,2,,,,,
West Gabbard,West Gabbard,1993,5,15,0,0,51.9528,2.1089,0,NaN,12.38929887,2,35.0466162,2,,,,,
West Gabbard,West Gabbard,1993,6,15,0,0,51.9528,2.1089,0,NaN,16.68028102,2,34.99014474,2,,,,,
West Gabbard,West Gabbard,1993,7,15,0,0,51.9528,2.1089,0,NaN,18.05496637,2,34.9250457,2,,,,,
West Gabbard,West Gabbard,1993,8,15,0,0,51.9528,2.1089,0,NaN,17.95677456,2,35.10936226,2,,,,,
West Gabbard,West Gabbard,1993,9,15,0,0,51.9528,2.1089,0,NaN,17.80948685,2,35.00034097,2,,,,,
West Gabbard,West Gabbard,1993,10,15,0,0,51.9528,2.1089,0,NaN,16.77847283,2,34.84112283,2,,,,,
West Gabbard,West Gabbard,1993,11,15,0,0,51.9528,2.1089,0,NaN,NaN,2,34.59484453,2,,,,,
West Gabbard,West Gabbard,1993,12,15,0,0,51.9528,2.1089,0,NaN,9.905046042,2,35.0497535,2,,,,,
West Gabbard,West Gabbard,1994,1,15,0,0,51.9528,2.1089,0,NaN,9.581013064,2,34.57445206,2,,,,,
West Gabbard,West Gabbard,1994,2,15,0,0,51.9528,2.1089,0,NaN,8.235785251,2,34.28189853,2,,,,,
West Gabbard,West Gabbard,1994,3,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1994,4,15,0,0,51.9528,2.1089,0,NaN,8.628552496,2,34.64661003,2,,,,,
West Gabbard,West Gabbard,1994,5,15,0,0,51.9528,2.1089,0,NaN,11.21099713,2,34.55405959,2,,,,,
West Gabbard,West Gabbard,1994,6,15,0,0,51.9528,2.1089,0,NaN,13.9309103,2,34.52817683,2,,,,,
West Gabbard,West Gabbard,1994,7,15,0,0,51.9528,2.1089,0,NaN,16.8472071,2,34.64504138,2,,,,,
West Gabbard,West Gabbard,1994,8,15,0,0,51.9528,2.1089,0,NaN,18.84050086,2,34.67170846,2,,,,,
West Gabbard,West Gabbard,1994,9,15,0,0,51.9528,2.1089,0,NaN,16.80793037,2,34.8372012,2,,,,,
West Gabbard,West Gabbard,1994,10,15,0,0,51.9528,2.1089,0,NaN,14.84409415,2,34.83955418,2,,,,,
West Gabbard,West Gabbard,1994,11,15,0,0,51.9528,2.1089,0,NaN,13.70506914,2,34.87328019,2,,,,,
West Gabbard,West Gabbard,1994,12,15,0,0,51.9528,2.1089,0,NaN,12.13400016,2,35.0011253,2,,,,,
West Gabbard,West Gabbard,1995,1,15,0,0,51.9528,2.1089,0,NaN,8.874032024,2,34.98936041,2,,,,,
West Gabbard,West Gabbard,1995,2,15,0,0,51.9528,2.1089,0,NaN,9.050777284,2,34.91014351,2,,,,,
West Gabbard,West Gabbard,1995,3,15,0,0,51.9528,2.1089,0,NaN,7.61717684,2,34.4481756,2,,,,,
West Gabbard,West Gabbard,1995,4,15,0,0,51.9528,2.1089,0,NaN,8.599094952,2,34.65837492,2,,,,,
West Gabbard,West Gabbard,1995,5,15,0,0,51.9528,2.1089,0,NaN,10.33709001,2,34.43876369,2,,,,,
West Gabbard,West Gabbard,1995,6,15,0,0,51.9528,2.1089,0,NaN,12.78206611,2,34.35013487,2,,,,,
West Gabbard,West Gabbard,1995,7,15,0,0,51.9528,2.1089,0,NaN,16.26787541,2,34.51954925,2,,,,,
West Gabbard,West Gabbard,1995,8,15,0,0,51.9528,2.1089,0,NaN,18.54592543,2,34.51876492,2,,,,,
West Gabbard,West Gabbard,1995,9,15,0,0,51.9528,2.1089,0,NaN,18.52628707,2,34.56190284,2,,,,,
West Gabbard,West Gabbard,1995,10,15,0,0,51.9528,2.1089,0,NaN,15.72782045,2,34.72190531,2,,,,,
West Gabbard,West Gabbard,1995,11,15,0,0,51.9528,2.1089,0,NaN,13.17483336,2,34.92347704,2,,,,,
West Gabbard,West Gabbard,1995,12,15,0,0,51.9528,2.1089,0,NaN,11.67249864,2,35.0042626,2,,,,,
West Gabbard,West Gabbard,1996,1,15,0,0,51.9528,2.1089,0,NaN,8.628552496,2,NaN,2,,,,,
West Gabbard,West Gabbard,1996,2,15,0,0,51.9528,2.1089,0,NaN,6.468332649,2,35.03563564,2,,,,,
West Gabbard,West Gabbard,1996,3,15,0,0,51.9528,2.1089,0,NaN,6.30140657,2,34.9313203,2,,,,,
West Gabbard,West Gabbard,1996,4,15,0,0,51.9528,2.1089,0,NaN,NaN,2,34.84896609,2,,,,,
West Gabbard,West Gabbard,1996,5,15,0,0,51.9528,2.1089,0,NaN,9.168607457,2,34.72504261,2,,,,,
West Gabbard,West Gabbard,1996,6,15,0,0,51.9528,2.1089,0,NaN,13.24356762,2,34.8372012,2,,,,,
West Gabbard,West Gabbard,1996,7,15,0,0,51.9528,2.1089,0,NaN,14.22548574,2,34.86073098,2,,,,,
West Gabbard,West Gabbard,1996,8,15,0,0,51.9528,2.1089,0,NaN,17.64256077,2,34.83955418,2,,,,,
West Gabbard,West Gabbard,1996,9,15,0,0,51.9528,2.1089,0,NaN,16.09113015,2,34.63484514,2,,,,,
West Gabbard,West Gabbard,1996,10,15,0,0,51.9528,2.1089,0,NaN,15.13866958,2,34.88347643,2,,,,,
West Gabbard,West Gabbard,1996,11,15,0,0,51.9528,2.1089,0,NaN,12.60532085,2,35.06073406,2,,,,,
West Gabbard,West Gabbard,1996,12,15,0,0,51.9528,2.1089,0,NaN,10.32727083,2,34.59955048,2,,,,,
West Gabbard,West Gabbard,1997,1,15,0,0,51.9528,2.1089,0,NaN,5.486414536,2,34.6120997,2,,,,,
West Gabbard,West Gabbard,1997,2,15,0,0,51.9528,2.1089,0,NaN,5.123104835,2,34.94700682,2,,,,,
West Gabbard,West Gabbard,1997,3,15,0,0,51.9528,2.1089,0,NaN,7.499346667,2,35.06387136,2,,,,,
West Gabbard,West Gabbard,1997,4,15,0,0,51.9528,2.1089,0,NaN,8.216146888,2,34.76269025,2,,,,,
West Gabbard,West Gabbard,1997,5,15,0,0,51.9528,2.1089,0,NaN,11.11280532,2,34.84582879,2,,,,,
West Gabbard,West Gabbard,1997,6,15,0,0,51.9528,2.1089,0,NaN,14.22548574,2,34.89602564,2,,,,,
West Gabbard,West Gabbard,1997,7,15,0,0,51.9528,2.1089,0,NaN,17.0534099,2,34.99092906,2,,,,,
West Gabbard,West Gabbard,1997,8,15,0,0,51.9528,2.1089,0,NaN,18.44773362,2,35.04740052,2,,,,,
West Gabbard,West Gabbard,1997,9,15,0,0,51.9528,2.1089,0,NaN,18.18261573,2,35.08661681,2,,,,,
West Gabbard,West Gabbard,1997,10,15,0,0,51.9528,2.1089,0,NaN,16.23841787,2,35.06230271,2,,,,,
West Gabbard,West Gabbard,1997,11,15,0,0,51.9528,2.1089,0,NaN,13.86217603,2,35.13053906,2,,,,,
West Gabbard,West Gabbard,1997,12,15,0,0,51.9528,2.1089,0,NaN,11.1226245,2,35.10936226,2,,,,,
West Gabbard,West Gabbard,1998,1,15,0,0,51.9528,2.1089,0,NaN,9.934503585,2,35.09053844,2,,,,,
West Gabbard,West Gabbard,1998,2,15,0,0,51.9528,2.1089,0,NaN,7.941209817,2,35.1438726,2,,,,,
West Gabbard,West Gabbard,1998,3,15,0,0,51.9528,2.1089,0,NaN,7.666272746,2,34.92112407,2,,,,,
West Gabbard,West Gabbard,1998,4,15,0,0,51.9528,2.1089,0,NaN,9.689024057,2,35.06387136,2,,,,,
West Gabbard,West Gabbard,1998,5,15,0,0,51.9528,2.1089,0,NaN,11.52521093,2,34.97053659,2,,,,,
West Gabbard,West Gabbard,1998,6,15,0,0,51.9528,2.1089,0,NaN,15.63944782,2,35.01132154,2,,,,,
West Gabbard,West Gabbard,1998,7,15,0,0,51.9528,2.1089,0,NaN,16.36606722,2,35.03955726,2,,,,,
West Gabbard,West Gabbard,1998,8,15,0,0,51.9528,2.1089,0,NaN,17.7309334,2,34.99720367,2,,,,,
West Gabbard,West Gabbard,1998,9,15,0,0,51.9528,2.1089,0,NaN,16.97485645,2,35.05524378,2,,,,,
West Gabbard,West Gabbard,1998,10,15,0,0,51.9528,2.1089,0,NaN,14.56915707,2,35.02700805,2,,,,,
West Gabbard,West Gabbard,1998,11,15,0,0,51.9528,2.1089,0,NaN,11.18153959,2,35.20191271,2,,,,,
West Gabbard,West Gabbard,1998,12,15,0,0,51.9528,2.1089,0,NaN,8.137593439,2,35.10857794,2,,,,,
West Gabbard,West Gabbard,1999,1,15,0,0,51.9528,2.1089,0,NaN,8.824936118,2,35.2442663,2,,,,,
West Gabbard,West Gabbard,1999,2,15,0,0,51.9528,2.1089,0,NaN,6.497790192,2,34.85445637,2,,,,,
West Gabbard,West Gabbard,1999,3,15,0,0,51.9528,2.1089,0,NaN,5.997011955,2,34.57602071,2,,,,,
West Gabbard,West Gabbard,1999,4,15,0,0,51.9528,2.1089,0,NaN,8.039401628,2,34.62229593,2,,,,,
West Gabbard,West Gabbard,1999,5,15,0,0,51.9528,2.1089,0,NaN,12.02598916,2,34.72112098,2,,,,,
West Gabbard,West Gabbard,1999,6,15,0,0,51.9528,2.1089,0,NaN,14.86373251,2,34.72112098,2,,,,,
West Gabbard,West Gabbard,1999,7,15,0,0,51.9528,2.1089,0,NaN,17.61310322,2,34.90151592,2,,,,,
West Gabbard,West Gabbard,1999,8,15,0,0,51.9528,2.1089,0,NaN,18.81104332,2,34.90779053,2,,,,,
West Gabbard,West Gabbard,1999,9,15,0,0,51.9528,2.1089,0,NaN,18.62447888,2,34.82386767,2,,,,,
West Gabbard,West Gabbard,1999,10,15,0,0,51.9528,2.1089,0,NaN,15.84565062,2,35.15171586,2,,,,,
West Gabbard,West Gabbard,1999,11,15,0,0,51.9528,2.1089,0,NaN,13.22392926,2,34.83484823,2,,,,,
West Gabbard,West Gabbard,1999,12,15,0,0,51.9528,2.1089,0,NaN,11.18153959,2,34.98857609,2,,,,,
West Gabbard,West Gabbard,2000,1,15,0,0,51.9528,2.1089,0,NaN,9.119511552,2,35.09367575,2,,,,,
West Gabbard,West Gabbard,2000,2,15,0,0,51.9528,2.1089,0,NaN,6.861099894,2,34.89602564,2,,,,,
West Gabbard,West Gabbard,2000,3,15,0,0,51.9528,2.1089,0,NaN,7.725187832,2,34.93053598,2,,,,,
West Gabbard,West Gabbard,2000,4,15,0,0,51.9528,2.1089,0,NaN,8.432168873,2,34.80033789,2,,,,,
West Gabbard,West Gabbard,2000,5,15,0,0,51.9528,2.1089,0,NaN,11.88852063,2,34.71170907,2,,,,,
West Gabbard,West Gabbard,2000,6,15,0,0,51.9528,2.1089,0,NaN,16.04203424,2,34.68347334,2,,,,,
West Gabbard,West Gabbard,2000,7,15,0,0,51.9528,2.1089,0,NaN,17.34798533,2,34.65445329,2,,,,,
West Gabbard,West Gabbard,2000,8,15,0,0,51.9528,2.1089,0,NaN,17.90767866,2,34.50935301,2,,,,,
West Gabbard,West Gabbard,2000,9,15,0,0,51.9528,2.1089,0,NaN,17.9371362,2,34.74543508,2,,,,,
West Gabbard,West Gabbard,2000,10,15,0,0,51.9528,2.1089,0,NaN,16.06167261,2,34.97053659,2,,,,,
West Gabbard,West Gabbard,2000,11,15,0,0,51.9528,2.1089,0,NaN,12.97844973,2,34.93367328,2,,,,,
West Gabbard,West Gabbard,2000,12,15,0,0,51.9528,2.1089,0,NaN,11.2797314,2,34.97916418,2,,,,,
West Gabbard,West Gabbard,2001,1,15,0,0,51.9528,2.1089,0,NaN,8.3143387,2,35.01445884,2,,,,,
West Gabbard,West Gabbard,2001,2,15,0,0,51.9528,2.1089,0,NaN,7.695730289,2,34.79955357,2,,,,,
West Gabbard,West Gabbard,2001,3,15,0,0,51.9528,2.1089,0,NaN,6.419236743,2,34.44190099,2,,,,,
West Gabbard,West Gabbard,2001,4,15,0,0,51.9528,2.1089,0,NaN,8.432168873,2,34.47797998,2,,,,,
West Gabbard,West Gabbard,2001,5,15,0,0,51.9528,2.1089,0,NaN,10.64148463,2,34.3477819,2,,,,,
West Gabbard,West Gabbard,2001,6,15,0,0,51.9528,2.1089,0,NaN,14.02910211,2,34.17287724,2,,,,,
West Gabbard,West Gabbard,2001,7,15,0,0,51.9528,2.1089,0,NaN,17.56400732,2,34.53288279,2,,,,,
West Gabbard,West Gabbard,2001,8,15,0,0,51.9528,2.1089,0,NaN,19.10561875,2,34.5634715,2,,,,,
West Gabbard,West Gabbard,2001,9,15,0,0,51.9528,2.1089,0,NaN,17.59346486,2,34.46621509,2,,,,,
West Gabbard,West Gabbard,2001,10,15,0,0,51.9528,2.1089,0,NaN,16.80793037,2,34.57366773,2,,,,,
West Gabbard,West Gabbard,2001,11,15,0,0,51.9528,2.1089,0,NaN,12.88025792,2,34.56739312,2,,,,,
West Gabbard,West Gabbard,2001,12,15,0,0,51.9528,2.1089,0,NaN,10.88696415,2,34.68739497,2,,,,,
West Gabbard,West Gabbard,2002,1,15,0,0,51.9528,2.1089,0,NaN,7.843018006,2,34.23562331,2,,,,,
West Gabbard,West Gabbard,2002,2,15,0,0,51.9528,2.1089,0,NaN,8.559818228,2,34.7642589,2,,,,,
West Gabbard,West Gabbard,2002,3,15,0,0,51.9528,2.1089,0,NaN,8.167050983,2,34.65915924,2,,,,,
West Gabbard,West Gabbard,2002,4,15,0,0,51.9528,2.1089,0,NaN,9.217703363,2,34.54935363,2,,,,,
West Gabbard,West Gabbard,2002,5,15,0,0,51.9528,2.1089,0,NaN,12.11436179,2,34.58229531,2,,,,,
West Gabbard,West Gabbard,2002,6,15,0,0,51.9528,2.1089,0,NaN,14.37277345,2,35.01916479,2,,,,,
West Gabbard,West Gabbard,2002,7,15,0,0,51.9528,2.1089,0,NaN,16.87666464,2,34.89053536,2,,,,,
West Gabbard,West Gabbard,2002,8,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,2002,9,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,2002,10,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,2002,11,15,0,0,51.9528,2.1089,0,NaN,13.73452668,2,35.15171586,2,,,,,
West Gabbard,West Gabbard,2002,12,15,0,0,51.9528,2.1089,0,NaN,11.16190123,2,35.1744613,2,,,,,
West Gabbard,West Gabbard,2003,1,15,0,0,51.9528,2.1089,0,NaN,9.383559578,2,35.04276018,2,,,,,
West Gabbard,West Gabbard,2003,2,15,0,0,51.9528,2.1089,0,NaN,5.966803585,2,34.53552573,2,,,,,
West Gabbard,West Gabbard,2003,3,15,0,0,51.9528,2.1089,0,NaN,5.947123656,2,34.08403497,2,,,,,
West Gabbard,West Gabbard,2003,4,15,0,0,51.9528,2.1089,0,NaN,7.409714485,2,34.20904596,2,,,,,
West Gabbard,West Gabbard,2003,5,15,0,0,51.9528,2.1089,0,NaN,10.9232862,2,34.73866667,2,,,,,
West Gabbard,West Gabbard,2003,6,15,0,0,51.9528,2.1089,0,NaN,14.12839721,2,34.84750523,2,,,,,
West Gabbard,West Gabbard,2003,7,15,0,0,51.9528,2.1089,0,NaN,17.34242261,2,34.71902423,2,,,,,
West Gabbard,West Gabbard,2003,8,15,0,0,51.9528,2.1089,0,NaN,19.16406737,2,34.74348158,2,,,,,
West Gabbard,West Gabbard,2003,9,15,0,0,51.9528,2.1089,0,NaN,18.60748882,2,34.74948148,2,,,,,
West Gabbard,West Gabbard,2003,10,15,0,0,51.9528,2.1089,0,NaN,15.85817204,2,34.80273148,2,,,,,
West Gabbard,West Gabbard,2003,11,15,0,0,51.9528,2.1089,0,NaN,12.25214286,2,35.01035406,2,,,,,
West Gabbard,West Gabbard,2003,12,15,0,0,51.9528,2.1089,0,NaN,10.38356183,2,35.07366935,2,,,,,
West Gabbard,West Gabbard,2004,1,15,0,0,51.9528,2.1089,0,NaN,8.618532974,2,35.00751009,2,,,,,
West Gabbard,West Gabbard,2004,2,15,0,0,51.9528,2.1089,0,NaN,7.108958333,2,34.72146552,2,,,,,
West Gabbard,West Gabbard,2004,3,15,0,0,51.9528,2.1089,0,NaN,6.135100942,2,34.5748183,2,,,,,
West Gabbard,West Gabbard,2004,4,15,0,0,51.9528,2.1089,0,NaN,8.474113968,2,34.67246699,2,,,,,
West Gabbard,West Gabbard,2004,5,15,0,0,51.9528,2.1089,0,NaN,10.91765814,2,34.68962315,2,,,,,
West Gabbard,West Gabbard,2004,6,15,0,0,51.9528,2.1089,0,NaN,14.10814196,2,34.65084899,2,,,,,
West Gabbard,West Gabbard,2004,7,15,0,0,51.9528,2.1089,0,NaN,16.14905882,2,34.62927451,2,,,,,
West Gabbard,West Gabbard,2004,8,15,0,0,51.9528,2.1089,0,NaN,18.30729508,2,34.86122951,2,,,,,
West Gabbard,West Gabbard,2004,9,15,0,0,51.9528,2.1089,0,NaN,17.60040972,2,34.90306944,2,,,,,
West Gabbard,West Gabbard,2004,10,15,0,0,51.9528,2.1089,0,NaN,15.42246656,2,35.04725753,2,,,,,
West Gabbard,West Gabbard,2004,11,15,0,0,51.9528,2.1089,0,NaN,13.21799166,2,35.07794997,2,,,,,
West Gabbard,West Gabbard,2004,12,15,0,0,51.9528,2.1089,0,NaN,10.85990196,2,35.03361656,2,,,,,
West Gabbard,West Gabbard,2005,1,15,0,0,51.9528,2.1089,0,NaN,8.275825472,2,34.98643868,2,,,,,
West Gabbard,West Gabbard,2005,2,15,0,0,51.9528,2.1089,0,NaN,7.088143177,2,34.71854694,2,,,,,
West Gabbard,West Gabbard,2005,3,15,0,0,51.9528,2.1089,0,NaN,5.609724462,2,34.58881048,2,,,,,
West Gabbard,West Gabbard,2005,4,15,0,0,51.9528,2.1089,0,NaN,7.406606398,2,34.54319889,2,,,,,
West Gabbard,West Gabbard,2005,5,15,0,0,51.9528,2.1089,0,NaN,10.42746299,2,34.84744953,2,,,,,
West Gabbard,West Gabbard,2005,6,15,0,0,51.9528,2.1089,0,NaN,13.43334492,2,34.78942829,2,,,,,
West Gabbard,West Gabbard,2005,7,15,0,0,51.9528,2.1089,0,NaN,16.47395833,2,NaN,2,,,,,
West Gabbard,West Gabbard,2005,8,15,0,0,51.9528,2.1089,0,NaN,17.67895833,2,NaN,2,,,,,
West Gabbard,West Gabbard,2005,9,15,0,0,51.9528,2.1089,0,NaN,18.05751739,2,NaN,2,,,,,
West Gabbard,West Gabbard,2005,10,15,0,0,51.9528,2.1089,0,NaN,16.59247312,2,NaN,2,,,,,
West Gabbard,West Gabbard,2005,11,15,0,0,51.9528,2.1089,0,NaN,14.33781944,2,NaN,2,,,,,
West Gabbard,West Gabbard,2005,12,15,0,0,51.9528,2.1089,0,NaN,10.229722,2,35.12729614,2,,,,,
West Gabbard,West Gabbard,2006,1,15,0,0,51.9528,2.1089,0,NaN,7.455416107,2,35.07201559,2,,,,,
West Gabbard,West Gabbard,2006,2,15,0,0,51.9528,2.1089,0,NaN,6.561202003,2,34.94565079,2,,,,,
West Gabbard,West Gabbard,2006,3,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,2006,4,15,0,0,51.9528,2.1089,0,NaN,7.093687943,2,34.98607565,2,,,,,
West Gabbard,West Gabbard,2006,5,15,0,0,51.9528,2.1089,0,NaN,10.49493611,2,34.89628783,2,,,,,
West Gabbard,West Gabbard,2006,6,15,0,0,51.9528,2.1089,0,NaN,13.05215128,2,34.90804997,2,,,,,
West Gabbard,West Gabbard,2006,7,15,0,0,51.9528,2.1089,0,NaN,17.15477673,2,34.88018987,2,,,,,
West Gabbard,West Gabbard,2006,8,15,0,0,51.9528,2.1089,0,NaN,18.2681867,2,34.52857388,2,,,,,
West Gabbard,West Gabbard,2006,9,15,0,0,51.9528,2.1089,0,NaN,18.50542679,2,34.67915444,2,,,,,
West Gabbard,West Gabbard,2006,10,15,0,0,51.9528,2.1089,0,NaN,16.94106966,2,35.02714541,2,,,,,
West Gabbard,West Gabbard,2006,11,15,0,0,51.9528,2.1089,0,NaN,14.03676753,2,35.17006959,2,,,,,
West Gabbard,West Gabbard,2006,12,15,0,0,51.9528,2.1089,0,NaN,12.48435036,2,35.20258394,2,,,,,
West Gabbard,West Gabbard,2007,1,15,0,0,51.9528,2.1089,0,NaN,9.781926829,2,35.20132927,2,,,,,
West Gabbard,West Gabbard,2007,2,15,0,0,51.9528,2.1089,0,NaN,8.799573353,2,35.10028443,2,,,,,
West Gabbard,West Gabbard,2007,3,15,0,0,51.9528,2.1089,0,NaN,9.085233645,2,35.03376947,2,,,,,
West Gabbard,West Gabbard,2007,4,15,0,0,51.9528,2.1089,0,NaN,9.191840278,2,34.73865278,2,,,,,
West Gabbard,West Gabbard,2007,5,15,0,0,51.9528,2.1089,0,NaN,11.75817081,2,34.67622058,2,,,,,
